7.500000,12.500000
9.500000,14.500000
7.500000,12.500000
9.500000,14.500000
6.500000,12.500000
7.500000,12.500000
18.500000,8.500000
6.500000,12.500000
18.500000,8.500000
6.500000,12.500000
9.500000,14.500000
18.500000,8.500000
6.500000,12.500000
5.500000,5.500000
6.500000,12.500000
7.500000,12.500000
17.500000,13.500000
6.500000,12.500000
17.500000,13.500000
18.500000,8.500000
5.500000,5.500000
18.500000,8.500000
6.500000,12.500000
18.500000,8.500000
9.500000,14.500000
17.500000,13.500000
6.500000,12.500000
9.500000,14.500000
6.500000,12.500000
17.500000,13.500000
18.500000,8.500000
9.500000,14.500000
17.500000,13.500000
5.500000,5.500000
6.500000,12.500000
18.500000,8.500000
6.500000,12.500000
7.500000,12.500000
9.500000,14.500000
17.500000,13.500000
9.500000,14.500000
6.500000,12.500000
17.500000,13.500000
6.500000,12.500000
18.500000,8.500000
6.500000,12.500000
17.500000,13.500000
18.500000,8.500000
9.500000,14.500000
6.500000,12.500000
17.500000,13.500000
18.500000,8.500000
9.500000,14.500000
6.500000,12.500000
7.500000,12.500000
17.500000,13.500000
5.500000,5.500000
6.500000,12.500000
18.500000,8.500000
9.500000,14.500000
17.500000,13.500000
5.500000,5.500000
18.500000,8.500000
7.500000,12.500000
18.500000,8.500000
7.500000,12.500000
18.500000,8.500000
6.500000,12.500000
17.500000,13.500000
6.500000,12.500000
17.500000,13.500000
5.500000,5.500000
6.500000,12.500000
17.500000,13.500000
6.500000,12.500000
5.500000,5.500000
18.500000,8.500000
9.500000,14.500000
18.500000,8.500000
7.500000,12.500000
9.500000,14.500000
7.500000,12.500000
17.500000,13.500000
5.500000,5.500000
18.500000,8.500000
9.500000,14.500000
17.500000,13.500000
6.500000,12.500000
5.500000,5.500000
6.500000,12.500000
18.500000,8.500000
9.500000,14.500000
6.500000,12.500000
18.500000,8.500000
6.500000,12.500000
18.500000,8.500000
6.500000,12.500000
17.500000,13.500000
7.500000,12.500000
9.500000,14.500000
