8.500000,3.500000
5.500000,10.500000
8.500000,3.500000
5.500000,18.500000
2.500000,17.500000
11.500000,16.500000
5.500000,18.500000
8.500000,3.500000
5.500000,18.500000
2.500000,17.500000
11.500000,16.500000
2.500000,17.500000
5.500000,18.500000
4.500000,18.500000
8.500000,3.500000
5.500000,10.500000
8.500000,3.500000
4.500000,18.500000
11.500000,16.500000
5.500000,10.500000
2.500000,17.500000
11.500000,16.500000
5.500000,18.500000
2.500000,17.500000
11.500000,16.500000
5.500000,10.500000
11.500000,16.500000
2.500000,17.500000
11.500000,16.500000
5.500000,18.500000
2.500000,17.500000
11.500000,16.500000
2.500000,17.500000
11.500000,16.500000
2.500000,17.500000
11.500000,16.500000
5.500000,10.500000
11.500000,16.500000
8.500000,3.500000
4.500000,18.500000
5.500000,18.500000
11.500000,16.500000
5.500000,18.500000
8.500000,3.500000
11.500000,16.500000
8.500000,3.500000
11.500000,16.500000
5.500000,10.500000
5.500000,18.500000
11.500000,16.500000
2.500000,17.500000
11.500000,16.500000
5.500000,10.500000
11.500000,16.500000
5.500000,10.500000
5.500000,18.500000
11.500000,16.500000
5.500000,18.500000
8.500000,3.500000
2.500000,17.500000
11.500000,16.500000
2.500000,17.500000
11.500000,16.500000
4.500000,18.500000
8.500000,3.500000
2.500000,17.500000
11.500000,16.500000
5.500000,10.500000
5.500000,18.500000
5.500000,10.500000
11.500000,16.500000
5.500000,18.500000
2.500000,17.500000
11.500000,16.500000
5.500000,10.500000
8.500000,3.500000
5.500000,10.500000
8.500000,3.500000
2.500000,17.500000
11.500000,16.500000
5.500000,18.500000
11.500000,16.500000
5.500000,18.500000
2.500000,17.500000
11.500000,16.500000
5.500000,10.500000
8.500000,3.500000
2.500000,17.500000
11.500000,16.500000
2.500000,17.500000
8.500000,3.500000
4.500000,18.500000
11.500000,16.500000
5.500000,10.500000
4.500000,18.500000
8.500000,3.500000
5.500000,10.500000
8.500000,3.500000
5.500000,18.500000
5.500000,10.500000
