0.500000,8.500000
3.500000,2.500000
14.500000,10.500000
14.500000,16.500000
3.500000,2.500000
8.500000,17.500000
14.500000,10.500000
0.500000,8.500000
14.500000,10.500000
3.500000,2.500000
0.500000,8.500000
6.500000,13.500000
14.500000,10.500000
0.500000,8.500000
14.500000,16.500000
3.500000,2.500000
0.500000,8.500000
14.500000,16.500000
0.500000,8.500000
14.500000,10.500000
8.500000,17.500000
6.500000,13.500000
8.500000,17.500000
14.500000,10.500000
3.500000,2.500000
14.500000,16.500000
0.500000,8.500000
8.500000,17.500000
14.500000,10.500000
3.500000,2.500000
0.500000,8.500000
8.500000,17.500000
0.500000,8.500000
14.500000,16.500000
0.500000,8.500000
14.500000,10.500000
6.500000,13.500000
8.500000,17.500000
15.500000,6.500000
8.500000,17.500000
14.500000,16.500000
6.500000,13.500000
3.500000,2.500000
0.500000,8.500000
3.500000,2.500000
0.500000,8.500000
6.500000,13.500000
3.500000,2.500000
8.500000,17.500000
14.500000,10.500000
3.500000,2.500000
0.500000,8.500000
8.500000,17.500000
0.500000,8.500000
8.500000,17.500000
15.500000,6.500000
3.500000,2.500000
14.500000,16.500000
6.500000,13.500000
3.500000,2.500000
14.500000,16.500000
8.500000,17.500000
14.500000,16.500000
8.500000,17.500000
14.500000,16.500000
6.500000,13.500000
15.500000,6.500000
3.500000,2.500000
14.500000,10.500000
14.500000,16.500000
8.500000,17.500000
14.500000,10.500000
6.500000,13.500000
3.500000,2.500000
8.500000,17.500000
3.500000,2.500000
6.500000,13.500000
8.500000,17.500000
0.500000,8.500000
6.500000,13.500000
8.500000,17.500000
0.500000,8.500000
14.500000,10.500000
0.500000,8.500000
6.500000,13.500000
8.500000,17.500000
14.500000,16.500000
3.500000,2.500000
0.500000,8.500000
14.500000,10.500000
6.500000,13.500000
15.500000,6.500000
8.500000,17.500000
6.500000,13.500000
0.500000,8.500000
8.500000,17.500000
6.500000,13.500000
8.500000,17.500000
14.500000,10.500000
14.500000,16.500000
