17.500000,1.500000
3.500000,6.500000
11.500000,12.500000
19.500000,16.500000
1.500000,11.500000
19.500000,16.500000
15.500000,14.500000
3.500000,6.500000
1.500000,11.500000
19.500000,16.500000
3.500000,6.500000
19.500000,6.500000
17.500000,1.500000
19.500000,16.500000
19.500000,6.500000
10.500000,4.500000
1.500000,11.500000
10.500000,4.500000
17.500000,1.500000
11.500000,12.500000
3.500000,6.500000
19.500000,16.500000
3.500000,6.500000
10.500000,4.500000
19.500000,16.500000
11.500000,12.500000
1.500000,11.500000
15.500000,14.500000
19.500000,16.500000
15.500000,14.500000
19.500000,16.500000
19.500000,6.500000
3.500000,6.500000
10.500000,4.500000
1.500000,11.500000
15.500000,14.500000
11.500000,12.500000
3.500000,6.500000
17.500000,1.500000
1.500000,11.500000
19.500000,6.500000
3.500000,6.500000
15.500000,14.500000
3.500000,6.500000
15.500000,14.500000
19.500000,16.500000
1.500000,11.500000
15.500000,14.500000
17.500000,1.500000
11.500000,12.500000
10.500000,4.500000
19.500000,16.500000
19.500000,6.500000
1.500000,11.500000
10.500000,4.500000
11.500000,12.500000
1.500000,11.500000
19.500000,6.500000
15.500000,14.500000
17.500000,1.500000
9.500000,12.500000
11.500000,12.500000
19.500000,6.500000
3.500000,6.500000
11.500000,12.500000
1.500000,11.500000
3.500000,6.500000
10.500000,4.500000
11.500000,12.500000
3.500000,6.500000
11.500000,12.500000
9.500000,12.500000
17.500000,1.500000
10.500000,4.500000
11.500000,12.500000
1.500000,11.500000
17.500000,1.500000
9.500000,12.500000
19.500000,16.500000
3.500000,6.500000
19.500000,6.500000
19.500000,16.500000
3.500000,6.500000
15.500000,14.500000
10.500000,4.500000
11.500000,12.500000
3.500000,6.500000
11.500000,12.500000
9.500000,12.500000
1.500000,11.500000
19.500000,6.500000
11.500000,12.500000
10.500000,4.500000
11.500000,12.500000
10.500000,4.500000
1.500000,11.500000
10.500000,4.500000
17.500000,1.500000
19.500000,16.500000
3.500000,6.500000
